[Regions]					
Name	Chromosome	Start	End	Upstream Probe Length	Downstream Probe Length
chr10:105152054-105152199	chr10	105152054	105152199		
chr10:105791645-105791795	chr10	105791645	105791795		
chr10:105793638-105793791	chr10	105793638	105793791		
chr10:105794303-105794544	chr10	105794303	105794544		
chr10:105809092-105809243	chr10	105809092	105809243		
chr10:105824149-105824300	chr10	105824149	105824300		
chr10:105835983-105836133	chr10	105835983	105836133		
chr10:126091420-126091668	chr10	126091420	126091668		
chr10:126100507-126100657	chr10	126100507	126100657		
chr10:135182390-135182583	chr10	135182390	135182583		
chr11:653906-654056	chr11	653906	654056		
chr11:792353-792529	chr11	792353	792529		
chr11:3846203-3846353	chr11	3846203	3846353		
chr11:4298906-4299122	chr11	4298906	4299122		
chr11:4301234-4301450	chr11	4301234	4301450		
chr11:4306754-4306970	chr11	4306754	4306970		
chr11:4323774-4323894	chr11	4323774	4323894		
chr11:4411318-4411568	chr11	4411318	4411568		
chr11:4620975-4621225	chr11	4620975	4621225		
chr11:4790570-4790820	chr11	4790570	4790820		
chr11:5068070-5068320	chr11	5068070	5068320		
chr11:5246615-5247162	chr11	5246615	5247162		
chr11:5247706-5248502	chr11	5247706	5248502		
chr11:5255222-5255472	chr11	5255222	5255472		
chr11:5373106-5373356	chr11	5373106	5373356		
chr11:5529687-5529937	chr11	5529687	5529937		
chr11:5624607-5624857	chr11	5624607	5624857		
chr11:5730492-5730742	chr11	5730492	5730742		
chr11:5905954-5906204	chr11	5905954	5906204		
chr11:6121214-6121334	chr11	6121214	6121334		
chr11:6121635-6121851	chr11	6121635	6121851		
chr11:6122691-6122907	chr11	6122691	6122907		
chr11:6123723-6123939	chr11	6123723	6123939		
chr11:6411824-6411968	chr11	6411824	6411968		
chr11:6412661-6413391	chr11	6412661	6413391		
chr11:6414369-6414545	chr11	6414369	6414545		
chr11:6415361-6415506	chr11	6415361	6415506		
chr11:6415534-6415846	chr11	6415534	6415846		
chr11:6637927-6638103	chr11	6637927	6638103		
chr11:6638171-6638371	chr11	6638171	6638371		
chr11:17417364-17417511	chr11	17417364	17417511		
chr11:17418529-17418674	chr11	17418529	17418674		
chr11:17427025-17427202	chr11	17427025	17427202		
chr11:17434190-17434335	chr11	17434190	17434335		
chr11:17474652-17474828	chr11	17474652	17474828		
chr11:17484928-17485104	chr11	17484928	17485104		
chr11:17538941-17539086	chr11	17538941	17539086		
chr11:17548489-17548657	chr11	17548489	17548657		
chr11:17548705-17548869	chr11	17548705	17548869		
chr11:17552888-17553033	chr11	17552888	17553033		
chr11:22242577-22242753	chr11	22242577	22242753		
chr11:33731720-33731865	chr11	33731720	33731865		
chr11:36525207-36525423	chr11	36525207	36525423		
chr11:36529791-36529997	chr11	36529791	36529997		
chr11:36530176-36530296	chr11	36530176	36530296		
chr11:36596142-36596367	chr11	36596142	36596367		
chr11:36596508-36596758	chr11	36596508	36596758		
chr11:36614205-36614381	chr11	36614205	36614381		
chr11:36614958-36615134	chr11	36614958	36615134		
chr11:36615173-36615412	chr11	36615173	36615412		
chr11:36615450-36615626	chr11	36615450	36615626		
chr11:36619669-36619919	chr11	36619669	36619919		
chr11:36654795-36655045	chr11	36654795	36655045		
chr11:36680556-36680806	chr11	36680556	36680806		
chr11:37972191-37972359	chr11	37972191	37972359		
chr11:38595010-38595130	chr11	38595010	38595130		
chr11:38595431-38595647	chr11	38595431	38595647		
chr11:38600231-38600447	chr11	38600231	38600447		
chr11:45832614-45832901	chr11	45832614	45832901		
chr11:47460256-47460434	chr11	47460256	47460434		
chr11:47464126-47464350	chr11	47464126	47464350		
chr11:47469555-47469731	chr11	47469555	47469731		
chr11:47470467-47470643	chr11	47470467	47470643		
chr11:47470653-47470798	chr11	47470653	47470798		
chr11:61161361-61161537	chr11	61161361	61161537		
chr11:61165173-61165318	chr11	61165173	61165318		
chr11:64519347-64519547	chr11	64519347	64519547		
chr11:66282981-66283157	chr11	66282981	66283157		
chr11:66293576-66293752	chr11	66293576	66293752		
chr11:67225871-67226047	chr11	67225871	67226047		
chr11:67808786-67808931	chr11	67808786	67808931		
chr11:67811005-67811181	chr11	67811005	67811181		
chr11:67815066-67815294	chr11	67815066	67815294		
chr11:68153750-68153926	chr11	68153750	68153926		
chr11:68548129-68548305	chr11	68548129	68548305		
chr11:68552364-68552540	chr11	68552364	68552540		
chr11:68673491-68673636	chr11	68673491	68673636		
chr11:68678994-68679139	chr11	68678994	68679139		
chr11:71146407-71146959	chr11	71146407	71146959		
chr11:71148839-71149015	chr11	71148839	71149015		
chr11:71149928-71150132	chr11	71149928	71150132		
chr11:71152293-71152547	chr11	71152293	71152547		
chr11:71155006-71155182	chr11	71155006	71155182		
chr11:71155922-71156098	chr11	71155922	71156098		
chr11:76853689-76853865	chr11	76853689	76853865		
chr11:76858922-76859098	chr11	76858922	76859098		
chr11:76867062-76867238	chr11	76867062	76867238		
chr11:76867835-76868196	chr11	76867835	76868196		
chr11:76871163-76871418	chr11	76871163	76871418		
chr11:76879240-76879456	chr11	76879240	76879456		
chr11:76880512-76880728	chr11	76880512	76880728		
chr11:76882744-76882960	chr11	76882744	76882960		
chr11:76885762-76886031	chr11	76885762	76886031		
chr11:76886438-76887306	chr11	76886438	76887306		
chr11:76887570-76887762	chr11	76887570	76887762		
chr11:76888218-76888622	chr11	76888218	76888622		
chr11:76888922-76889138	chr11	76888922	76889138		
chr11:76890002-76890218	chr11	76890002	76890218		
chr11:76890816-76890961	chr11	76890816	76890961		
chr11:76891178-76891394	chr11	76891178	76891394		
chr11:76892432-76892608	chr11	76892432	76892608		
chr11:76893546-76893722	chr11	76893546	76893722		
chr11:76901807-76901983	chr11	76901807	76901983		
chr11:76905321-76905497	chr11	76905321	76905497		
chr11:76913293-76913469	chr11	76913293	76913469		
chr11:76916534-76916679	chr11	76916534	76916679		
chr11:76917089-76917265	chr11	76917089	76917265		
chr11:76920025-76920241	chr11	76920025	76920241		
chr11:76921681-76921897	chr11	76921681	76921897		
chr11:76922265-76922456	chr11	76922265	76922456		
chr11:76922521-76922737	chr11	76922521	76922737		
chr11:76923939-76924275	chr11	76923939	76924275		
chr11:76924323-76926226	chr11	76924323	76926226		
chr11:76926526-76926742	chr11	76926526	76926742		
chr11:76927366-76927582	chr11	76927366	76927582		
chr11:76928206-76928422	chr11	76928206	76928422		
chr11:78277115-78277291	chr11	78277115	78277291		
chr11:86017343-86017488	chr11	86017343	86017488		
chr11:88027136-88027286	chr11	88027136	88027286		
chr11:88029260-88029405	chr11	88029260	88029405		
chr11:88911022-88911342	chr11	88911022	88911342		
chr11:88911502-88911647	chr11	88911502	88911647		
chr11:88911694-88911950	chr11	88911694	88911950		
chr11:88924282-88924530	chr11	88924282	88924530		
chr11:88960891-88961172	chr11	88960891	88961172		
chr11:89017860-89018213	chr11	89017860	89018213		
chr11:93529602-93529747	chr11	93529602	93529747		
chr11:94219041-94219186	chr11	94219041	94219186		
chr11:108095045-108095272	chr11	108095045	108095272		
chr11:108095909-108096136	chr11	108095909	108096136		
chr11:108097240-108097469	chr11	108097240	108097469		
chr11:108098305-108100050	chr11	108098305	108100050		
chr11:108102677-108102894	chr11	108102677	108102894		
chr11:108104598-108104814	chr11	108104598	108104814		
chr11:108105558-108105774	chr11	108105558	108105774		
chr11:108106357-108106675	chr11	108106357	108106675		
chr11:108107299-108107515	chr11	108107299	108107515		
chr11:108108139-108108355	chr11	108108139	108108355		
chr11:108108764-108108884	chr11	108108764	108108884		
chr11:108115515-108115765	chr11	108115515	108115765		
chr11:108121458-108121839	chr11	108121458	108121839		
chr11:108126880-108127130	chr11	108126880	108127130		
chr11:108128168-108128314	chr11	108128168	108128314		
chr11:108139119-108139369	chr11	108139119	108139369		
chr11:108141139-108141287	chr11	108141139	108141287		
chr11:108143464-108143642	chr11	108143464	108143642		
chr11:108151629-108151995	chr11	108151629	108151995		
chr11:108155111-108155287	chr11	108155111	108155287		
chr11:108158272-108158522	chr11	108158272	108158522		
chr11:108165598-108165848	chr11	108165598	108165848		
chr11:108175370-108175620	chr11	108175370	108175620		
chr11:108179761-108179937	chr11	108179761	108179937		
chr11:108180841-108181091	chr11	108180841	108181091		
chr11:108196063-108196216	chr11	108196063	108196216		
chr11:108199736-108199986	chr11	108199736	108199986		
chr11:108205275-108205395	chr11	108205275	108205395		
chr11:108205696-108205912	chr11	108205696	108205912		
chr11:108206536-108206752	chr11	108206536	108206752		
chr11:108207472-108207688	chr11	108207472	108207688		
chr11:117864052-117864197	chr11	117864052	117864197		
chr11:118895655-118895832	chr11	118895655	118895832		
chr11:118895909-118896055	chr11	118895909	118896055		
chr11:118898442-118898618	chr11	118898442	118898618		
chr11:118899924-118900069	chr11	118899924	118900069		
chr11:118951826-118951971	chr11	118951826	118951971		
chr11:119548368-119548544	chr11	119548368	119548544		
chr11:126146271-126146471	chr11	126146271	126146471		
chr11:128709230-128709581	chr11	128709230	128709581		
chr11:128709797-128710084	chr11	128709797	128710084		
chr12:6458074-6458219	chr12	6458074	6458219		
chr12:31250718-31250918	chr12	31250718	31250918		
chr12:42863252-42863397	chr12	42863252	42863397		
chr12:48240389-48240534	chr12	48240389	48240534		
chr12:48258753-48258929	chr12	48258753	48258929		
chr12:49312464-49312610	chr12	49312464	49312610		
chr12:50344623-50344768	chr12	50344623	50344768		
chr12:50344838-50344983	chr12	50344838	50344983		
chr12:52908789-52908909	chr12	52908789	52908909		
chr12:52910358-52910535	chr12	52910358	52910535		
chr12:52911420-52911609	chr12	52911420	52911609		
chr12:52912829-52912979	chr12	52912829	52912979		
chr12:52913507-52913657	chr12	52913507	52913657		
chr12:53708777-53708977	chr12	53708777	53708977		
chr12:53715107-53715307	chr12	53715107	53715307		
chr12:56486688-56486833	chr12	56486688	56486833		
chr12:76739899-76740075	chr12	76739899	76740075		
chr12:76740292-76740468	chr12	76740292	76740468		
chr12:76740599-76740775	chr12	76740599	76740775		
chr12:76741420-76741596	chr12	76741420	76741596		
chr12:88452607-88452783	chr12	88452607	88452783		
chr12:88465489-88465725	chr12	88465489	88465725		
chr12:88470964-88471140	chr12	88470964	88471140		
chr12:88477589-88477765	chr12	88477589	88477765		
chr12:88479784-88479960	chr12	88479784	88479960		
chr12:88512241-88512386	chr12	88512241	88512386		
chr12:88514838-88514983	chr12	88514838	88514983		
chr12:88523514-88523691	chr12	88523514	88523691		
chr12:88534671-88534850	chr12	88534671	88534850		
chr12:102025840-102026016	chr12	102025840	102026016		
chr12:102036143-102036319	chr12	102036143	102036319		
chr12:102038488-102038633	chr12	102038488	102038633		
chr12:102142883-102143059	chr12	102142883	102143059		
chr12:102147177-102147323	chr12	102147177	102147323		
chr12:102150199-102150375	chr12	102150199	102150375		
chr12:102150916-102151061	chr12	102150916	102151061		
chr12:102155047-102155223	chr12	102155047	102155223		
chr12:102158277-102158477	chr12	102158277	102158477		
chr12:102190466-102190642	chr12	102190466	102190642		
chr12:103234102-103234357	chr12	103234102	103234357		
chr12:103237364-103237643	chr12	103237364	103237643		
chr12:103238059-103238209	chr12	103238059	103238209		
chr12:103240598-103240750	chr12	103240598	103240750		
chr12:103245406-103245551	chr12	103245406	103245551		
chr12:103246513-103246785	chr12	103246513	103246785		
chr12:103248856-103249175	chr12	103248856	103249175		
chr12:103260304-103260521	chr12	103260304	103260521		
chr12:103271160-103271310	chr12	103271160	103271310		
chr12:103283561-103283777	chr12	103283561	103283777		
chr12:103284401-103284617	chr12	103284401	103284617		
chr12:103286009-103286225	chr12	103286009	103286225		
chr12:103286922-103287042	chr12	103286922	103287042		
chr12:103287497-103287651	chr12	103287497	103287651		
chr12:103288440-103288773	chr12	103288440	103288773		
chr12:103289019-103289139	chr12	103289019	103289139		
chr12:103290414-103290664	chr12	103290414	103290664		
chr12:103291564-103291814	chr12	103291564	103291814		
chr12:103292167-103292417	chr12	103292167	103292417		
chr12:103292690-103292940	chr12	103292690	103292940		
chr12:103293526-103293646	chr12	103293526	103293646		
chr12:103294091-103294307	chr12	103294091	103294307		
chr12:103295123-103295339	chr12	103295123	103295339		
chr12:103296299-103296515	chr12	103296299	103296515		
chr12:103306493-103306696	chr12	103306493	103306696		
chr12:103310786-103310936	chr12	103310786	103310936		
chr12:110034245-110034395	chr12	110034245	110034395		
chr12:120884538-120884683	chr12	120884538	120884683		
chr12:122277666-122277843	chr12	122277666	122277843		
chr12:122287554-122287765	chr12	122287554	122287765		
chr12:122292510-122292799	chr12	122292510	122292799		
chr12:123738429-123738605	chr12	123738429	123738605		
chr12:123741323-123741650	chr12	123741323	123741650		
chr12:124184173-124184349	chr12	124184173	124184349		
chr12:124241368-124241518	chr12	124241368	124241518		
chr12:132416773-132416918	chr12	132416773	132416918		
chr13:20763007-20763791	chr13	20763007	20763791		
chr13:20766845-20767021	chr13	20766845	20767021		
chr13:20794846-20795062	chr13	20794846	20795062		
chr13:20795830-20796046	chr13	20795830	20796046		
chr13:20796670-20796876	chr13	20796670	20796876		
chr13:20797055-20797175	chr13	20797055	20797175		
chr13:20806351-20806553	chr13	20806351	20806553		
chr13:20977901-20978151	chr13	20977901	20978151		
chr13:20978193-20978443	chr13	20978193	20978443		
chr13:20978702-20978952	chr13	20978702	20978952		
chr13:20987349-20987599	chr13	20987349	20987599		
chr13:21006196-21006446	chr13	21006196	21006446		
chr13:21007823-21008073	chr13	21007823	21008073		
chr13:21013698-21013948	chr13	21013698	21013948		
chr13:21063462-21063712	chr13	21063462	21063712		
chr13:21086511-21086761	chr13	21086511	21086761		
chr13:21100429-21100549	chr13	21100429	21100549		
chr13:21100850-21101066	chr13	21100850	21101066		
chr13:21104258-21104474	chr13	21104258	21104474		
chr13:21113290-21113703	chr13	21113290	21113703		
chr13:23869500-23869645	chr13	23869500	23869645		
chr13:23910802-23910947	chr13	23910802	23910947		
chr13:25463410-25463610	chr13	25463410	25463610		
chr13:37574871-37575047	chr13	37574871	37575047		
chr13:41381463-41381641	chr13	41381463	41381641		
chr13:41382557-41382757	chr13	41382557	41382757		
chr13:48542601-48542844	chr13	48542601	48542844		
chr13:51519505-51519681	chr13	51519505	51519681		
chr13:52509062-52509238	chr13	52509062	52509238		
chr13:52511597-52511803	chr13	52511597	52511803		
chr13:52513154-52513348	chr13	52513154	52513348		
chr13:52515122-52515422	chr13	52515122	52515422		
chr13:52518208-52518369	chr13	52518208	52518369		
chr13:52520373-52520674	chr13	52520373	52520674		
chr13:52523770-52523946	chr13	52523770	52523946		
chr13:52532365-52532609	chr13	52532365	52532609		
chr13:52535909-52536085	chr13	52535909	52536085		
chr13:52542508-52542843	chr13	52542508	52542843		
chr13:52544753-52544932	chr13	52544753	52544932		
chr13:52548438-52548583	chr13	52548438	52548583		
chr13:52549158-52549334	chr13	52549158	52549334		
chr13:77570146-77570322	chr13	77570146	77570322		
chr13:93737572-93737788	chr13	93737572	93737788		
chr13:93740188-93740404	chr13	93740188	93740404		
chr13:93741197-93741317	chr13	93741197	93741317		
chr13:93749454-93749670	chr13	93749454	93749670		
chr13:93754974-93755190	chr13	93754974	93755190		
chr13:93769057-93769307	chr13	93769057	93769307		
chr13:93798409-93798659	chr13	93798409	93798659		
chr13:93803331-93803451	chr13	93803331	93803451		
chr13:93819534-93819750	chr13	93819534	93819750		
chr13:93825030-93825246	chr13	93825030	93825246		
chr13:93830827-93830947	chr13	93830827	93830947		
chr13:93834152-93834368	chr13	93834152	93834368		
chr13:93836288-93836504	chr13	93836288	93836504		
chr13:94255445-94255565	chr13	94255445	94255565		
chr13:94401043-94401293	chr13	94401043	94401293		
chr13:94482480-94482730	chr13	94482480	94482730		
chr13:94483013-94483263	chr13	94483013	94483263		
chr13:94508448-94508640	chr13	94508448	94508640		
chr13:94508664-94508898	chr13	94508664	94508898		
chr13:94509106-94509356	chr13	94509106	94509356		
chr13:94512462-94512582	chr13	94512462	94512582		
chr13:94646883-94647099	chr13	94646883	94647099		
chr13:94648755-94648961	chr13	94648755	94648961		
chr13:94649140-94649260	chr13	94649140	94649260		
chr13:94658131-94658381	chr13	94658131	94658381		
chr13:94679934-94680184	chr13	94679934	94680184		
chr13:94692711-94692961	chr13	94692711	94692961		
chr13:94711721-94711841	chr13	94711721	94711841		
chr13:94715634-94715754	chr13	94715634	94715754		
chr13:94716055-94716271	chr13	94716055	94716271		
chr13:94718071-94718287	chr13	94718071	94718287		
chr13:94903100-94903316	chr13	94903100	94903316		
chr13:94905117-94905237	chr13	94905117	94905237		
chr13:94908855-94909047	chr13	94908855	94909047		
chr13:94926616-94926866	chr13	94926616	94926866		
chr13:94946813-94946943	chr13	94946813	94946943		
chr13:94958318-94958568	chr13	94958318	94958568		
chr13:94966601-94966851	chr13	94966601	94966851		
chr13:95004432-95004552	chr13	95004432	95004552		
chr13:95005021-95005237	chr13	95005021	95005237		
chr13:95006701-95006917	chr13	95006701	95006917		
chr13:100914936-100915088	chr13	100914936	100915088		
chr13:100925382-100925558	chr13	100925382	100925558		
chr13:103504511-103504656	chr13	103504511	103504656		
chr13:113772930-113773277	chr13	113772930	113773277		
chr14:21789941-21790100	chr14	21789941	21790100		
chr14:21793349-21793499	chr14	21793349	21793499		
chr14:21796547-21796736	chr14	21796547	21796736		
chr14:21816301-21816454	chr14	21816301	21816454		
chr14:24550640-24550791	chr14	24550640	24550791		
chr14:24551894-24552039	chr14	24551894	24552039		
chr14:24718610-24718755	chr14	24718610	24718755		
chr14:57088342-57088487	chr14	57088342	57088487		
chr14:68191194-68191385	chr14	68191194	68191385		
chr14:68191847-68192023	chr14	68191847	68192023		
chr14:68192725-68192901	chr14	68192725	68192901		
chr14:68193630-68194008	chr14	68193630	68194008		
chr14:68195889-68196065	chr14	68195889	68196065		
chr14:74156060-74156210	chr14	74156060	74156210		
chr14:74705657-74705873	chr14	74705657	74705873		
chr14:74709905-74710111	chr14	74709905	74710111		
chr14:74710290-74710410	chr14	74710290	74710410		
chr14:74710482-74710831	chr14	74710482	74710831		
chr14:74711321-74711571	chr14	74711321	74711571		
chr14:74711801-74712051	chr14	74711801	74712051		
chr14:74712610-74713280	chr14	74712610	74713280		
chr14:74713698-74713818	chr14	74713698	74713818		
chr14:74714335-74714551	chr14	74714335	74714551		
chr14:74716375-74716591	chr14	74716375	74716591		
chr14:77765043-77765188	chr14	77765043	77765188		
chr14:77904103-77904279	chr14	77904103	77904279		
chr14:81528450-81528595	chr14	81528450	81528595		
chr14:81534546-81534725	chr14	81534546	81534725		
chr14:81558815-81558991	chr14	81558815	81558991		
chr14:81606044-81606220	chr14	81606044	81606220		
chr14:81609674-81609850	chr14	81609674	81609850		
chr14:81610151-81610526	chr14	81610151	81610526		
chr14:88407677-88407925	chr14	88407677	88407925		
chr14:88411864-88412009	chr14	88411864	88412009		
chr14:88825335-88825551	chr14	88825335	88825551		
chr14:88827447-88827663	chr14	88827447	88827663		
chr14:88828336-88828456	chr14	88828336	88828456		
chr14:88829468-88829718	chr14	88829468	88829718		
chr14:88857645-88857895	chr14	88857645	88857895		
chr14:88862398-88862614	chr14	88862398	88862614		
chr14:88883029-88883179	chr14	88883029	88883179		
chr14:88891746-88891866	chr14	88891746	88891866		
chr14:88892215-88892431	chr14	88892215	88892431		
chr14:88893895-88894111	chr14	88893895	88894111		
chr14:91804392-91804537	chr14	91804392	91804537		
chr14:97326880-97327080	chr14	97326880	97327080		
chr14:97342297-97342442	chr14	97342297	97342442		
chr14:102880982-102881158	chr14	102880982	102881158		
chr14:102898294-102898439	chr14	102898294	102898439		
chr14:102918667-102918812	chr14	102918667	102918812		
chr14:105695103-105695253	chr14	105695103	105695253		
chr15:28228478-28228628	chr15	28228478	28228628		
chr15:28230172-28230322	chr15	28230172	28230322		
chr15:28326867-28327017	chr15	28326867	28327017		
chr15:28443785-28443935	chr15	28443785	28443935		
chr15:31327679-31327891	chr15	31327679	31327891		
chr15:31341534-31341734	chr15	31341534	31341734		
chr15:31352849-31353065	chr15	31352849	31353065		
chr15:31353689-31353905	chr15	31353689	31353905		
chr15:31354697-31354903	chr15	31354697	31354903		
chr15:31355082-31355202	chr15	31355082	31355202		
chr15:31355265-31355415	chr15	31355265	31355415		
chr15:31357169-31357419	chr15	31357169	31357419		
chr15:31358248-31358498	chr15	31358248	31358498		
chr15:31359203-31359453	chr15	31359203	31359453		
chr15:31360069-31360319	chr15	31360069	31360319		
chr15:31362000-31362250	chr15	31362000	31362250		
chr15:31369022-31369272	chr15	31369022	31369272		
chr15:31373478-31373728	chr15	31373478	31373728		
chr15:31383735-31383985	chr15	31383735	31383985		
chr15:31391526-31391646	chr15	31391526	31391646		
chr15:31391947-31392163	chr15	31391947	31392163		
chr15:31392787-31393003	chr15	31392787	31393003		
chr15:31393627-31393843	chr15	31393627	31393843		
chr15:40699764-40699940	chr15	40699764	40699940		
chr15:40700115-40700291	chr15	40700115	40700291		
chr15:40702774-40703098	chr15	40702774	40703098		
chr15:40703383-40703559	chr15	40703383	40703559		
chr15:40705200-40705376	chr15	40705200	40705376		
chr15:40707102-40707278	chr15	40707102	40707278		
chr15:40707577-40707753	chr15	40707577	40707753		
chr15:40708474-40708650	chr15	40708474	40708650		
chr15:40710349-40710494	chr15	40710349	40710494		
chr15:42676665-42676810	chr15	42676665	42676810		
chr15:42684779-42684955	chr15	42684779	42684955		
chr15:42686424-42686600	chr15	42686424	42686600		
chr15:42693877-42694053	chr15	42693877	42694053		
chr15:42703003-42703179	chr15	42703003	42703179		
chr15:43018512-43018688	chr15	43018512	43018688		
chr15:43021195-43021345	chr15	43021195	43021345		
chr15:43023329-43023479	chr15	43023329	43023479		
chr15:43675457-43675657	chr15	43675457	43675657		
chr15:43813127-43813343	chr15	43813127	43813343		
chr15:43814999-43815215	chr15	43814999	43815215		
chr15:43829063-43829279	chr15	43829063	43829279		
chr15:43831751-43831967	chr15	43831751	43831967		
chr15:43851427-43851547	chr15	43851427	43851547		
chr15:43857006-43857256	chr15	43857006	43857256		
chr15:43876538-43876788	chr15	43876538	43876788		
chr15:43886352-43886602	chr15	43886352	43886602		
chr15:43888542-43888792	chr15	43888542	43888792		
chr15:43891515-43891635	chr15	43891515	43891635		
chr15:43892104-43892354	chr15	43892104	43892354		
chr15:43892689-43892939	chr15	43892689	43892939		
chr15:43893550-43893805	chr15	43893550	43893805		
chr15:43895416-43895666	chr15	43895416	43895666		
chr15:43896142-43896392	chr15	43896142	43896392		
chr15:43896533-43896678	chr15	43896533	43896678		
chr15:43896818-43897068	chr15	43896818	43897068		
chr15:43900215-43900465	chr15	43900215	43900465		
chr15:43901403-43901629	chr15	43901403	43901629		
chr15:43902449-43902699	chr15	43902449	43902699		
chr15:43903301-43903551	chr15	43903301	43903551		
chr15:43904521-43904771	chr15	43904521	43904771		
chr15:43905788-43905908	chr15	43905788	43905908		
chr15:43910038-43910288	chr15	43910038	43910288		
chr15:43924957-43925159	chr15	43924957	43925159		
chr15:43951180-43951300	chr15	43951180	43951300		
chr15:43951471-43951687	chr15	43951471	43951687		
chr15:43953151-43953367	chr15	43953151	43953367		
chr15:43965823-43966015	chr15	43965823	43966015		
chr15:43966663-43966879	chr15	43966663	43966879		
chr15:44867047-44867192	chr15	44867047	44867192		
chr15:44876347-44876524	chr15	44876347	44876524		
chr15:44888303-44888448	chr15	44888303	44888448		
chr15:44912313-44912489	chr15	44912313	44912489		
chr15:44914035-44914211	chr15	44914035	44914211		
chr15:44955652-44955828	chr15	44955652	44955828		
chr15:45656070-45656246	chr15	45656070	45656246		
chr15:49054798-49054943	chr15	49054798	49054943		
chr15:55497112-55497328	chr15	55497112	55497328		
chr15:55504552-55504768	chr15	55504552	55504768		
chr15:55505249-55505369	chr15	55505249	55505369		
chr15:55506778-55507028	chr15	55506778	55507028		
chr15:55520737-55520987	chr15	55520737	55520987		
chr15:55526909-55527187	chr15	55526909	55527187		
chr15:55547799-55548049	chr15	55547799	55548049		
chr15:55573417-55573537	chr15	55573417	55573537		
chr15:55573958-55574174	chr15	55573958	55574174		
chr15:55575638-55575854	chr15	55575638	55575854		
chr15:64448237-64448416	chr15	64448237	64448416		
chr15:68500495-68500671	chr15	68500495	68500671		
chr15:68506635-68506811	chr15	68506635	68506811		
chr15:72636404-72636580	chr15	72636404	72636580		
chr15:72637796-72637941	chr15	72637796	72637941		
chr15:72638474-72638746	chr15	72638474	72638746		
chr15:72638821-72639122	chr15	72638821	72639122		
chr15:72640035-72640215	chr15	72640035	72640215		
chr15:72640288-72640575	chr15	72640288	72640575		
chr15:72641394-72641671	chr15	72641394	72641671		
chr15:72642758-72643015	chr15	72642758	72643015		
chr15:72643504-72643649	chr15	72643504	72643649		
chr15:72645339-72645586	chr15	72645339	72645586		
chr15:72645957-72646102	chr15	72645957	72646102		
chr15:72648820-72648996	chr15	72648820	72648996		
chr15:72668160-72668336	chr15	72668160	72668336		
chr15:72997737-72997953	chr15	72997737	72997953		
chr15:72998985-72999201	chr15	72998985	72999201		
chr15:73000113-73000319	chr15	73000113	73000319		
chr15:73000498-73000618	chr15	73000498	73000618		
chr15:73001637-73001863	chr15	73001637	73001863		
chr15:73001958-73002174	chr15	73001958	73002174		
chr15:73002345-73002513	chr15	73002345	73002513		
chr15:73002904-73003058	chr15	73002904	73003058		
chr15:73004491-73004741	chr15	73004491	73004741		
chr15:73006177-73006403	chr15	73006177	73006403		
chr15:73006758-73006878	chr15	73006758	73006878		
chr15:73007179-73007395	chr15	73007179	73007395		
chr15:73008499-73008715	chr15	73008499	73008715		
chr15:73010635-73010851	chr15	73010635	73010851		
chr15:73015077-73015253	chr15	73015077	73015253		
chr15:73023842-73023987	chr15	73023842	73023987		
chr15:74472385-74472561	chr15	74472385	74472561		
chr15:74473566-74473742	chr15	74473566	74473742		
chr15:74636165-74636415	chr15	74636165	74636415		
chr15:76866460-76866605	chr15	76866460	76866605		
chr15:77021004-77021180	chr15	77021004	77021180		
chr15:80450436-80450612	chr15	80450436	80450612		
chr15:80460529-80460705	chr15	80460529	80460705		
chr15:80464414-80464590	chr15	80464414	80464590		
chr15:80465255-80465535	chr15	80465255	80465535		
chr15:80472496-80472672	chr15	80472496	80472672		
chr15:80473314-80473490	chr15	80473314	80473490		
chr15:91290621-91290813	chr15	91290621	91290813		
chr15:91304169-91304345	chr15	91304169	91304345		
chr15:91306222-91306399	chr15	91306222	91306399		
chr15:91310080-91310230	chr15	91310080	91310230		
chr15:91312595-91312873	chr15	91312595	91312873		
chr15:91346826-91347002	chr15	91346826	91347002		
chr15:91550105-91550255	chr15	91550105	91550255		
chr15:91552955-91553105	chr15	91552955	91553105		
chr15:101427707-101427883	chr15	101427707	101427883		
chr16:1411879-1412055	chr16	1411879	1412055		
chr16:1412221-1412366	chr16	1412221	1412366		
chr16:2350070-2350215	chr16	2350070	2350215		
chr16:2376003-2376179	chr16	2376003	2376179		
chr16:4848559-4848704	chr16	4848559	4848704		
chr16:8900179-8900355	chr16	8900179	8900355		
chr16:8904845-8905110	chr16	8904845	8905110		
chr16:8941556-8941732	chr16	8941556	8941732		
chr16:21716459-21716609	chr16	21716459	21716609		
chr16:21747564-21747714	chr16	21747564	21747714		
chr16:23366609-23366754	chr16	23366609	23366754		
chr16:23382581-23382726	chr16	23382581	23382726		
chr16:30760136-30760312	chr16	30760136	30760312		
chr16:53730099-53730275	chr16	53730099	53730275		
chr16:53907673-53907849	chr16	53907673	53907849		
chr16:56530821-56530966	chr16	56530821	56530966		
chr16:56545065-56545241	chr16	56545065	56545241		
chr16:56548299-56548586	chr16	56548299	56548586		
chr16:56553601-56553777	chr16	56553601	56553777		
chr16:56913020-56913220	chr16	56913020	56913220		
chr16:57282373-57282523	chr16	57282373	57282523		
chr16:57687940-57688122	chr16	57687940	57688122		
chr16:57690083-57690266	chr16	57690083	57690266		
chr16:57690432-57690600	chr16	57690432	57690600		
chr16:57695543-57695719	chr16	57695543	57695719		
